,playerID,yearID,teamID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameFirst,nameLast,bats,throws,debut,finalGame,pre1920_percent,1920-41_percent,1942-45_percent,1946-62_percent,1963-76_percent,1977-92_percent,1993-2009_percent,post2009_percent,era_1,era_2,era_3,era_4,era_5,era_6,era_7,era_8,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,throws_R,bats_R,AVE,OBP,Slug_Percent,OPS,debutYear,currentYear,YRSPRO,AB_chg,R_chg,H_chg,2B_chg,3B_chg,HR_chg,RBI_chg,SB_chg,CS_chg,BB_chg,SO_chg,IBB_chg,HBP_chg,SH_chg,SF_chg,GIDP_chg,AVE_chg,OBP_chg,Slug_chg,OPS_chg,KMeans_label
14799,carrch02,1997,ML4,1,26,46,3,6,3,0,0,0.0,1.0,0.0,2,11.0,0.0,1.0,1.0,0.0,0.0,Chuck,Carr,B,R,1990-04-28,1997,0.0,0.0,0.0,0.0,0.0,0.04480651731160896,0.955193482688391,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.13043478260869565,0.1836734693877551,0.1956521739130435,0.3793256433007986,1990,1997,7,-0.7604166666666666,-0.9117647058823529,-0.8867924528301887,-0.7272727272727273,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0,-0.8666666666666667,-0.7027027027027026,-1.0,-0.5,-0.8333333333333334,-1.0,0.0,-0.5274815422477441,-0.44897959183673464,-0.5304347826086957,-0.49423247559893524,1
14816,carreez01,2017,TOR,1,131,287,38,81,10,1,8,20.0,10.0,1.0,30,75.0,0.0,3.0,5.0,0.0,4.0,Ezequiel,Carrera,L,L,2011-05-20,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28222996515679444,0.35625,0.4076655052264808,0.7639155052264808,2011,2017,6,0.06296296296296289,-0.19148936170212771,0.20895522388059695,0.11111111111111116,0.0,0.33333333333333326,-0.13043478260869568,0.4285714285714286,-0.75,0.11111111111111116,0.0714285714285714,0.0,-0.25,-0.2857142857142857,-1.0,-0.5,0.13734463570648514,0.10146683673469403,0.1465592334494772,0.1250797055263626,3
14828,carrema01,1996,CLE,2,38,142,16,46,12,0,2,14.0,1.0,1.0,11,9.0,0.0,3.0,0.0,0.0,4.0,Mark,Carreon,R,L,1987-09-08,1996,0.0,0.0,0.0,0.0,0.0,0.49445983379501385,0.5055401662049861,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.323943661971831,0.38461538461538464,0.4507042253521127,0.8353196099674973,1987,1996,9,-0.6414141414141414,-0.6981132075471699,-0.6134453781512605,-0.5,0.0,-0.8823529411764706,-0.7846153846153846,0.0,0.0,-0.5217391304347826,-0.7567567567567568,-1.0,-0.25,0.0,-1.0,-0.4285714285714286,0.07799739614155521,0.1222339304531086,-0.08000580804414115,0.0032399040515229682,1
14829,carrema01,1996,SFN,1,81,292,40,76,22,3,9,51.0,2.0,3.0,22,33.0,2.0,3.0,0.0,2.0,6.0,Mark,Carreon,R,L,1987-09-08,1996,0.0,0.0,0.0,0.0,0.0,0.49445983379501385,0.5055401662049861,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2602739726027397,0.3166144200626959,0.4486301369863014,0.7652445570489973,1987,1996,9,1.056338028169014,1.5,0.6521739130434783,0.8333333333333333,0.0,3.5,2.642857142857143,1.0,2.0,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.5,-0.1965455628350209,-0.1768025078369907,-0.004601883561643816,-0.08389010874679059,1
14844,carribi02,1916,BOS,1,33,63,7,17,2,1,0,11.0,2.0,0.0,11,3.0,0.0,0.0,3.0,0.0,0.0,Bill,Carrigan,R,R,1906-07-07,1916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.2698412698412698,0.3783783783783784,0.3333333333333333,0.7117117117117118,1906,1916,10,-0.33684210526315794,-0.30000000000000004,-0.10526315789473684,-0.33333333333333337,0.0,0.0,0.5714285714285714,0.0,0.0,-0.3125,-0.75,0.0,-1.0,-0.5714285714285714,0.0,0.0,0.3492063492063491,0.17717717717717707,0.4393939393939392,0.28698378868331287,2
14918,carroja01,2013,MIN,1,59,191,21,44,6,0,0,9.0,2.0,0.0,13,35.0,0.0,1.0,1.0,0.0,2.0,Jamey,Carroll,R,R,2002-09-11,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.6179775280898876,0.38202247191011235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.23036649214659685,0.28292682926829266,0.2617801047120419,0.5447069339803345,2002,2013,11,-0.5936170212765958,-0.676923076923077,-0.6507936507936508,-0.6666666666666667,-1.0,-1.0,-0.775,-0.7777777777777778,-1.0,-0.75,-0.46153846153846156,0.0,-0.75,-0.8571428571428572,-1.0,-0.7777777777777778,-0.14069641818332923,-0.17609220048244445,-0.17425067641168002,-0.17520821071970494,3
14929,carroow01,1934,BRO,1,28,25,1,6,2,0,0,1.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0,Ownie,Carroll,R,R,1925-06-20,1934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.24,0.2962962962962963,0.32,0.6162962962962963,1925,1934,9,-0.6621621621621622,-0.8333333333333334,-0.4545454545454546,1.0,0.0,0.0,-0.8,0.0,0.0,-0.6666666666666667,-0.5,0.0,0.0,-1.0,0.0,-0.6666666666666667,0.6145454545454545,0.39433551198257066,0.9733333333333332,0.6449387168954346,5
14982,cartech02,2017,NYA,1,62,184,20,37,5,1,8,26.0,0.0,0.0,20,76.0,0.0,2.0,0.0,2.0,5.0,Chris,Carter,R,R,2010-08-09,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.20108695652173914,0.28365384615384615,0.3695652173913043,0.6532190635451505,2010,2017,7,-0.6648451730418943,-0.7619047619047619,-0.6967213114754098,-0.8148148148148149,0.0,-0.8048780487804879,-0.7234042553191489,-1.0,-1.0,-0.736842105263158,-0.6310679611650485,-1.0,-0.7777777777777778,0.0,-0.8,-0.7222222222222222,-0.09510869565217384,-0.11752136752136766,-0.25952078705172965,-0.20389412155585085,3
15001,cartega01,1992,MON,1,95,285,24,62,18,1,5,29.0,0.0,4.0,33,37.0,4.0,2.0,1.0,4.0,4.0,Gary,Carter,R,R,1974-09-16,1992,0.0,0.0,0.0,0.0,0.10275470048097946,0.8972452995190205,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.21754385964912282,0.2993827160493827,0.34035087719298246,0.6397335932423651,1974,1992,18,0.14919354838709675,0.09090909090909083,0.016393442622950838,0.2857142857142858,0.0,-0.16666666666666663,0.11538461538461542,-1.0,1.0,0.5,0.42307692307692313,3.0,-0.7142857142857143,0.0,1.0,-0.6363636363636364,-0.1155593902789761,-0.07191358024691352,-0.09239766081871348,-0.08292525361788117,0
15019,cartejo01,1998,BAL,1,85,283,36,70,15,1,11,34.0,3.0,1.0,18,48.0,4.0,2.0,0.0,0.0,7.0,Joe,Carter,R,R,1983-07-30,1998,0.0,0.0,0.0,0.0,0.0,0.6139789858382824,0.3860210141617177,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.24734982332155478,0.297029702970297,0.42402826855123676,0.7210579715215337,1983,1998,15,-0.5375816993464052,-0.5263157894736843,-0.5104895104895104,-0.5,-0.75,-0.47619047619047616,-0.6666666666666667,-0.625,-0.5,-0.55,-0.5428571428571429,-0.19999999999999996,-0.7142857142857143,0.0,-1.0,-0.41666666666666663,0.058588055054486166,0.04429390307451775,0.0635463129235938,0.05553022030689547,1
15020,cartejo01,1998,SFN,2,41,105,15,31,7,0,7,29.0,1.0,0.0,6,13.0,0.0,0.0,0.0,4.0,2.0,Joe,Carter,R,R,1983-07-30,1998,0.0,0.0,0.0,0.0,0.0,0.6139789858382824,0.3860210141617177,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.29523809523809524,0.3217391304347826,0.5619047619047619,0.8836438923395444,1983,1998,15,-0.6289752650176679,-0.5833333333333333,-0.5571428571428572,-0.5333333333333333,-1.0,-0.36363636363636365,-0.1470588235294118,-0.6666666666666667,-1.0,-0.6666666666666667,-0.7291666666666667,-1.0,-1.0,0.0,0.0,-0.7142857142857143,0.1936054421768707,0.08318840579710152,0.3251587301587302,0.225482453893314,1
15061,cartyri01,1979,TOR,1,132,461,48,118,26,0,12,55.0,3.0,1.0,46,45.0,4.0,1.0,0.0,4.0,21.0,Rico,Carty,R,R,1963-09-15,1979,0.0,0.0,0.0,0.0,0.7539585870889159,0.24604141291108406,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.2559652928416486,0.322265625,0.39045553145336226,0.7127211564533622,1963,1979,16,0.19121447028423777,-0.05882352941176472,0.07272727272727275,0.625,0.0,-0.4,-0.19117647058823528,2.0,0.0,0.2777777777777777,0.09756097560975618,-0.19999999999999996,0.0,-1.0,-0.33333333333333337,2.0,-0.09946756063892714,-0.053068814212328785,-0.18760058778252053,-0.13182995423301813,0
15107,casanpa01,1974,ATL,1,42,104,5,21,0,0,0,8.0,0.0,0.0,5,17.0,2.0,0.0,1.0,3.0,2.0,Paul,Casanova,R,R,1965-09-18,1974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.20192307692307693,0.23214285714285715,0.20192307692307693,0.4340659340659341,1965,1974,9,-0.5593220338983051,-0.7222222222222222,-0.5882352941176471,-1.0,0.0,-1.0,-0.5555555555555556,0.0,-1.0,-0.5454545454545454,-0.5277777777777778,-0.33333333333333337,-1.0,0.0,0.0,-0.6,-0.06561085972850678,-0.08616780045351469,-0.39678675754625115,-0.26276810827013963,6
15117,casanra01,2008,NYN,1,20,55,5,15,2,0,1,6.0,0.0,0.0,6,10.0,0.0,0.0,0.0,0.0,1.0,Raul,Casanova,B,R,1996-05-24,2008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.3442622950819672,0.36363636363636365,0.7078986587183309,1996,2008,12,-0.30379746835443033,-0.5833333333333333,-0.25,1.0,-1.0,-0.8333333333333334,-0.4545454545454546,0.0,0.0,-0.1428571428571429,-0.4117647058823529,-1.0,-1.0,0.0,-1.0,-0.6666666666666667,0.07727272727272716,0.09426229508196715,-0.29933481152993346,-0.15078732819508878,1
15140,casege01,1947,WS1,1,36,80,11,12,1,0,0,2.0,5.0,1.0,8,8.0,0.0,0.0,1.0,0.0,0.0,George,Case,R,R,1937-09-08,1947,0.0,0.4600326264274062,0.41435562805872755,0.12561174551386622,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.15,0.22727272727272727,0.1625,0.38977272727272727,1937,1947,10,-0.8347107438016529,-0.7608695652173914,-0.8899082568807339,-0.9565217391304348,-1.0,-1.0,-0.9090909090909091,-0.8214285714285714,-0.9090909090909091,-0.7647058823529411,-0.7894736842105263,0.0,-1.0,-0.8571428571428572,0.0,-1.0,-0.3339449541284404,-0.18897882938978838,-0.44999999999999996,-0.3229408198833068,4
15163,caseydo01,1907,BRO,1,141,527,55,122,19,3,0,19.0,16.0,0.0,34,32.0,0.0,3.0,32.0,0.0,0.0,Doc,Casey,B,R,1898-09-14,1907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2314990512333966,0.28191489361702127,0.27893738140417457,0.5608522750211958,1898,1907,9,-0.07705779334500873,-0.22535211267605637,-0.08270676691729328,0.11764705882352944,-0.625,0.0,-0.4411764705882353,-0.2727272727272727,0.0,-0.34615384615384615,-0.37254901960784315,0.0,-0.625,0.8823529411764706,0.0,0.0,-0.006120614629553045,-0.07829897475471292,-0.040522621796483804,-0.05989032029731767,2
15190,caseyse01,2008,BOS,1,69,199,14,64,14,0,0,17.0,1.0,0.0,17,25.0,3.0,2.0,0.0,0.0,6.0,Sean,Casey,L,R,1997-09-12,2008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.32160804020100503,0.38073394495412843,0.39195979899497485,0.7726937439491033,1997,2008,11,-0.5607064017660044,-0.65,-0.5223880597014925,-0.5333333333333333,-1.0,-1.0,-0.6851851851851851,-0.5,-1.0,-0.5641025641025641,-0.40476190476190477,-0.7272727272727273,0.0,0.0,-1.0,-0.33333333333333337,0.08722718067951707,0.0791087811271296,-0.002484331771215764,0.036117829953128844,1
15202,cashda01,1980,SDN,1,130,397,25,90,14,2,1,23.0,6.0,5.0,35,21.0,5.0,0.0,2.0,3.0,16.0,Dave,Cash,R,R,1969-09-13,1980,0.0,0.0,0.0,0.0,0.6310541310541311,0.36894586894586895,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.22670025188916876,0.28735632183908044,0.2795969773299748,0.5669532991690552,1969,1980,11,1.1229946524064172,0.04166666666666674,0.5,0.2727272727272727,1.0,-0.5,0.21052631578947367,-0.1428571428571429,0.25,1.9166666666666665,0.75,0.0,0.0,0.0,0.5,1.6666666666666665,-0.29345088161209076,-0.19779693486590033,-0.3381691802442369,-0.27375954551793347,0
15214,cashke01,2010,BOS,2,29,60,1,8,1,0,0,1.0,0.0,0.0,6,16.0,0.0,1.0,1.0,0.0,2.0,Kevin,Cash,R,R,2002-09-06,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.7598039215686274,0.24019607843137256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.13333333333333333,0.22388059701492538,0.15,0.3738805970149254,2002,2010,8,-0.5774647887323944,-0.9090909090909091,-0.75,-0.8571428571428572,0.0,-1.0,-0.9333333333333333,0.0,0.0,-0.6666666666666667,-0.6799999999999999,-1.0,0.0,0.0,-1.0,-0.6666666666666667,-0.4083333333333333,-0.27462686567164174,-0.55625,-0.42183723758192104,3
15215,cashke01,2010,HOU,1,20,54,3,11,1,0,2,4.0,0.0,0.0,5,13.0,0.0,0.0,2.0,0.0,2.0,Kevin,Cash,R,R,2002-09-06,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.7598039215686274,0.24019607843137256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2037037037037037,0.2711864406779661,0.3333333333333333,0.6045197740112994,2002,2010,8,-0.09999999999999998,2.0,0.375,0.0,0.0,0.0,3.0,0.0,0.0,-0.16666666666666663,-0.1875,0.0,-1.0,1.0,0.0,0.0,0.5277777777777777,0.21129943502824844,1.2222222222222223,0.6168792358785253,3
15242,cashno01,1974,DET,1,53,149,17,34,3,2,7,12.0,1.0,1.0,19,30.0,2.0,3.0,1.0,0.0,1.0,Norm,Cash,L,L,1958-06-18,1974,0.0,0.0,0.0,0.23410404624277456,0.7658959537572254,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22818791946308725,0.32748538011695905,0.4161073825503356,0.7435927626672947,1958,1974,16,-0.5895316804407713,-0.6666666666666667,-0.6421052631578947,-0.8421052631578947,0.0,-0.631578947368421,-0.7,0.0,0.0,-0.5957446808510638,-0.589041095890411,-0.7142857142857143,-0.625,0.0,-1.0,-0.8333333333333334,-0.12808194984104548,-0.08304093567251469,-0.11668432827034025,-0.10217666432045824,6
15399,castijo02,2008,SFN,1,112,394,42,96,28,4,6,35.0,2.0,2.0,25,71.0,1.0,1.0,0.0,0.0,16.0,Jose,Castillo,R,R,2004-04-07,2008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.2436548223350254,0.2904761904761905,0.38071065989847713,0.6711868503746676,2004,2008,4,0.7828054298642535,1.3333333333333335,0.7777777777777777,0.5555555555555556,3.0,0.0,0.45833333333333326,0.0,0.0,3.166666666666667,0.47916666666666674,-0.5,-0.5,0.0,-1.0,0.4545454545454546,-0.0028200789622109257,0.07757296466973895,0.13698724104815474,0.11048849699057217,1
15422,castilu01,2010,NYN,1,86,247,28,58,4,2,0,17.0,8.0,3.0,39,25.0,1.0,0.0,11.0,2.0,6.0,Luis,Castillo,B,R,1996-08-08,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23481781376518218,0.3368055555555556,0.26720647773279355,0.6040120332883492,1996,2010,14,-0.4917695473251029,-0.6363636363636364,-0.6054421768707483,-0.6666666666666667,-0.33333333333333337,-1.0,-0.575,-0.6,-0.5,-0.4347826086956522,-0.5689655172413793,-0.6666666666666667,-1.0,-0.42105263157894735,-0.6,-0.6,-0.22366355449062225,-0.12927227342549907,-0.2270098322729901,-0.1753970015125168,3
15479,castivi02,2006,SDN,1,72,254,24,59,10,0,4,23.0,0.0,0.0,9,46.0,0.0,2.0,0.0,4.0,5.0,Vinny,Castilla,R,R,1991-09-01,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.23228346456692914,0.26022304832713755,0.3188976377952756,0.5791206861224132,1991,2006,15,-0.4858299595141701,-0.5471698113207547,-0.528,-0.7222222222222222,-1.0,-0.6666666666666667,-0.6515151515151515,-1.0,-1.0,-0.7906976744186046,-0.4390243902439024,-1.0,-0.7142857142857143,-1.0,0.0,-0.6875,-0.08201574803149603,-0.1851301115241636,-0.2083646579353461,-0.19809045850389917,1
15579,castrra01,2011,CHA,1,23,68,6,16,3,0,4,10.0,0.0,0.0,7,23.0,0.0,0.0,0.0,0.0,0.0,Ramon,Castro,R,R,1999-08-27,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.10714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.23529411764705882,0.30666666666666664,0.45588235294117646,0.762549019607843,1999,2011,12,-0.408695652173913,-0.6666666666666667,-0.5,0.5,0.0,-0.5,-0.5238095238095238,-1.0,0.0,-0.2222222222222222,-0.11538461538461542,0.0,0.0,-1.0,-1.0,-1.0,-0.15441176470588236,-0.0650406504065042,-0.09609533468559839,-0.0838577386658802,3
15606,catalfr01,2010,NYN,1,25,25,2,4,1,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,Frank,Catalanotto,L,R,1997-09-03,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.9800319488817891,0.019968051118210862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.16,0.19230769230769232,0.2,0.39230769230769236,1997,2010,13,-0.8263888888888888,-0.8888888888888888,-0.9,-0.8333333333333334,-1.0,-1.0,-0.8888888888888888,-1.0,0.0,-0.9285714285714286,-0.782608695652174,-1.0,-1.0,0.0,-1.0,-1.0,-0.42400000000000004,-0.44368131868131866,-0.4763636363636363,-0.46083693612855847,3
15619,caterda01,1975,SLN,1,22,35,3,8,2,0,0,2.0,0.0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,Danny,Cater,R,R,1964-04-14,1975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.22857142857142856,0.25,0.2857142857142857,0.5357142857142857,1964,1975,11,-0.7222222222222222,-0.7857142857142857,-0.7419354838709677,-0.6,0.0,-1.0,-0.9,-1.0,0.0,-0.9,-0.7692307692307692,0.0,-1.0,-1.0,-1.0,-1.0,-0.07096774193548383,-0.19186046511627908,-0.2941176470588236,-0.24982010074358363,6
15671,causewa01,1968,CHA,1,59,100,8,18,2,0,0,7.0,0.0,0.0,14,7.0,2.0,1.0,2.0,1.0,0.0,Wayne,Causey,L,R,1955-06-05,1968,0.0,0.0,0.0,0.31932773109243695,0.680672268907563,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.18,0.28448275862068967,0.2,0.4844827586206897,1955,1968,13,-0.6575342465753424,-0.6190476190476191,-0.7272727272727273,-0.8,-1.0,-1.0,-0.75,-1.0,-1.0,-0.5625,-0.8,-0.5,0.0,-0.6,-0.6666666666666667,-1.0,-0.20363636363636362,-0.05747126436781602,-0.31294117647058817,-0.18289390910658632,6
15737,cedenan01,1996,DET,2,52,179,19,35,4,2,7,20.0,2.0,1.0,4,37.0,0.0,0.0,3.0,0.0,8.0,Andujar,Cedeno,R,R,1990-09-02,1996,0.0,0.0,0.0,0.0,0.0,0.22772277227722773,0.7722772277227723,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.19553072625698323,0.21311475409836064,0.3575418994413408,0.5706566535397014,1990,1996,6,-0.5410256410256411,-0.5476190476190477,-0.5731707317073171,-0.75,0.0,0.16666666666666674,-0.3548387096774194,-0.6,-0.6666666666666667,-0.8571428571428572,-0.5978260869565217,-1.0,-1.0,0.0,-1.0,-0.33333333333333337,-0.07003678975337246,-0.21425516749821827,0.16201117318435743,-0.01427155302073524,1
15739,cedenan01,1996,SDN,1,49,154,10,36,2,1,3,18.0,3.0,2.0,9,32.0,2.0,1.0,0.0,1.0,7.0,Andujar,Cedeno,R,R,1990-09-02,1996,0.0,0.0,0.0,0.0,0.0,0.22772277227722773,0.7722772277227723,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.23376623376623376,0.2787878787878788,0.3181818181818182,0.5969696969696969,1990,1996,6,-0.13966480446927376,-0.4736842105263158,0.02857142857142847,-0.5,-0.5,-0.5714285714285714,-0.09999999999999998,0.5,1.0,1.25,-0.1351351351351351,0.0,0.0,-1.0,0.0,-0.125,0.19554730983302426,0.3081585081585083,-0.11008522727272729,0.046110114140927694,1
15757,cedence01,1986,LAN,1,37,78,5,18,2,1,0,6.0,1.0,1.0,7,13.0,0.0,0.0,2.0,0.0,0.0,Cesar,Cedeno,R,R,1970-06-20,1986,0.0,0.0,0.0,0.0,0.4835493519441675,0.5164506480558325,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.23076923076923078,0.29411764705882354,0.28205128205128205,0.5761689291101055,1970,1986,16,0.026315789473684292,-0.6428571428571428,-0.4545454545454546,-0.5,0.0,-1.0,-0.6842105263157895,-0.8,0.0,0.3999999999999999,0.8571428571428572,-1.0,0.0,0.0,-1.0,-1.0,-0.46853146853146854,-0.3653250773993808,-0.6239316239316239,-0.5251673147032296,0
15765,cedendo01,1999,PHI,2,32,66,5,10,4,0,1,5.0,0.0,1.0,5,22.0,0.0,0.0,1.0,0.0,2.0,Domingo,Cedeno,B,R,1993-05-19,1999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.15151515151515152,0.2112676056338028,0.25757575757575757,0.4688433632095604,1993,1999,6,-0.5319148936170213,-0.736842105263158,-0.7297297297297297,-0.5555555555555556,-1.0,-0.5,-0.7619047619047619,-1.0,0.0,-0.5,-0.3125,0.0,0.0,0.0,-1.0,-0.5,-0.42260442260442255,-0.31675157326940373,-0.3274410774410774,-0.3226659278525583,1
15766,cedendo01,1999,SEA,1,21,42,4,9,2,0,2,8.0,1.0,1.0,5,9.0,0.0,1.0,0.0,0.0,1.0,Domingo,Cedeno,B,R,1993-05-19,1999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21428571428571427,0.3125,0.40476190476190477,0.7172619047619048,1993,1999,6,-0.36363636363636365,-0.19999999999999996,-0.09999999999999998,-0.5,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,-0.5909090909090908,0.0,0.0,-1.0,0.0,-0.5,0.41428571428571415,0.47916666666666674,0.5714285714285714,0.5298540217179271,1
15777,cedenro01,2005,SLN,1,37,57,4,9,1,0,0,8.0,0.0,2.0,2,6.0,0.0,1.0,0.0,1.0,2.0,Roger,Cedeno,B,R,1995-06-20,2005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.15789473684210525,0.19672131147540983,0.17543859649122806,0.3721599079666379,1995,2005,10,-0.7150000000000001,-0.8181818181818181,-0.8301886792452831,-0.8888888888888888,-1.0,-1.0,-0.6521739130434783,-1.0,1.0,-0.8947368421052632,-0.8536585365853658,-1.0,0.0,-1.0,0.0,-0.6,-0.4041708043694142,-0.3989071038251366,-0.5321637426900585,-0.4700635614714541,1
15829,cepedor01,1974,KCA,1,33,107,3,23,5,0,1,18.0,1.0,0.0,9,16.0,0.0,1.0,0.0,0.0,5.0,Orlando,Cepeda,R,R,1958-04-15,1974,0.0,0.0,0.0,0.36346336822074216,0.6365366317792579,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.21495327102803738,0.28205128205128205,0.2897196261682243,0.5717709082195064,1958,1974,16,-0.8054545454545454,-0.9411764705882353,-0.8553459119496856,-0.8,0.0,-0.95,-0.7906976744186046,0.0,-1.0,-0.8200000000000001,-0.8024691358024691,-1.0,-0.6666666666666667,-1.0,-1.0,-0.7916666666666666,-0.2564509492740845,-0.19375907111756174,-0.3469434656044126,-0.2794057273974474,6
15857,ceronri01,1992,MON,1,33,63,10,17,4,0,1,7.0,1.0,2.0,3,5.0,0.0,1.0,1.0,0.0,0.0,Rick,Cerone,R,R,1975-08-17,1992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.2698412698412698,0.31343283582089554,0.38095238095238093,0.6943852167732765,1975,1992,17,-0.722466960352423,-0.4444444444444444,-0.7258064516129032,-0.6923076923076923,0.0,-0.5,-0.5625,0.0,1.0,-0.9,-0.7916666666666666,-1.0,0.0,0.0,0.0,-1.0,-0.012032770097286316,-0.13047664901299938,0.06760728982951192,-0.031936856255951995,0
15904,cespeyo01,2018,NYN,1,38,141,20,37,6,0,9,29.0,3.0,0.0,13,50.0,2.0,1.0,0.0,2.0,1.0,Yoenis,Cespedes,R,R,2012-03-28,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2624113475177305,0.3248407643312102,0.49645390070921985,0.82129466504043,2012,2018,6,-0.5154639175257731,-0.5652173913043479,-0.5647058823529412,-0.6470588235294117,-1.0,-0.47058823529411764,-0.30952380952380953,0.0,-1.0,-0.5,-0.180327868852459,-0.6,-0.5,0.0,0.0,-0.8571428571428572,-0.10162703379224036,-0.07722225353700474,-0.07982111397208291,-0.07879495729957242,3
