,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
77806,42.0,43.248595237731934,84.90979313469285,90.3312949235102,84.6461061286088,46.15,ramirar01,Aramis,Ramirez
77807,33.0,29.788134574890137,56.09568472239302,59.437235076079276,60.68663731835694,30.66,ramirar01,Aramis,Ramirez
77946,13.0,13.584512710571289,27.088173521879263,26.94113793490083,26.71532189987159,11.21,ramirra01,Rafael,Ramirez
78000,17.0,21.587885856628418,43.99971995329835,44.221372531348194,42.42341988558492,24.82,ramosdo01,Domingo,Ramos
78083,28.0,29.11570644378662,56.26219559658159,57.182818448579276,59.47546847264351,30.11,randajo01,Joe,Randa
78102,1.0,3.1935224533081055,8.869686342086666,9.823644197169862,11.955813868536506,3.07,randlle01,Lenny,Randle
78124,15.0,25.607863426208496,47.194776871233316,46.94809278608082,46.810109336371845,24.01,randowi01,Willie,Randolph
78144,20.0,22.208362579345703,48.797568763024685,52.29755043524047,56.25345176865724,27.18,ransoco01,Cody,Ransom
78189,10.0,14.486659049987793,20.57922519059367,19.530652884750364,16.68197225310532,7.26,raridbi01,Bill,Rariden
78199,1.0,3.562704086303711,7.975867420481922,9.097221761718995,12.285458037939357,3.16,raschvi01,Vic,Raschi
78261,28.0,36.67424774169922,65.30551372199332,68.94428255183921,61.48719700988206,34.86,rathmo01,Morrie,Rath
78334,20.0,18.354387283325195,31.257206688498556,32.646821714716516,29.630224939041117,14.34,rawlijo01,Johnny,Rawlings
78352,3.0,5.066071510314941,13.428412700915917,15.025130864774784,17.215819864805813,6.46,rayfofl01,Floyd,Rayford
78377,43.0,41.5982141494751,87.52410011832646,83.90214492053639,75.91549306730921,38.64,rayjo01,Johnny,Ray
78446,0.0,1.8076810836791992,6.166555218157185,7.740231655900963,9.401631415224173,2.22,readyra01,Randy,Ready
78500,25.0,23.440120697021484,51.73036203538326,50.17882089672902,49.68621849993387,24.71,rebouje01,Jeff,Reboulet
78572,16.0,17.75541591644287,31.406782274263165,32.642137297056564,38.618760696728906,16.21,redmati01,Tike,Redman
78591,5.0,6.503020286560059,12.078009855282193,13.686585114685222,16.339414826984274,4.81,redmomi01,Mike,Redmond
78688,25.0,20.7929105758667,51.927225079713914,50.454705231070335,50.71320368943535,26.12,reedje02,Jeff,Reed
78707,8.0,6.881434440612793,15.322263262812399,15.846697932367434,16.99563781405731,7.51,reedjo01,Jody,Reed
78791,17.0,21.15078830718994,43.74153852379187,40.191919008373134,49.05998966610104,23.14,reesepe01,Pee Wee,Reese
78799,29.0,17.80605125427246,43.24418015544345,41.5610149272234,41.57285048861038,20.34,reesepo01,Pokey,Reese
78813,4.0,4.538108825683594,21.55544782874983,19.913991534479592,15.112955872553389,6.7,reeseri01,Rich,Reese
78814,3.0,-6.703359603881836,8.705952993649138,4.046627286800977,15.629826270650145,4.04,reeseri01,Rich,Reese
78821,1.0,8.62702751159668,21.175762057060325,21.926060582513323,21.9435648768207,7.89,reevebo01,Bobby,Reeves
78835,10.0,15.413264274597168,27.23665656832688,27.45064539006995,28.765609729233937,11.76,reganbi01,Bill,Regan
78958,15.0,20.716901779174805,48.510490680438664,51.668599245890704,52.166572801210805,24.51,reimono01,Nolan,Reimold
78994,7.0,-0.05834674835205078,23.68383322487957,22.177003831643898,19.880064380964008,8.53,reisepe01,Pete,Reiser
79096,8.0,8.120512008666992,12.835588907066452,14.187341349514533,16.277583702678434,5.32,remyje01,Jerry,Remy
79115,8.0,9.21507740020752,34.288096719679835,31.172204209305715,30.53393812650522,14.92,renicri01,Rick,Renick
79171,36.0,32.05990791320801,62.85963789226873,65.7918815607382,62.55530872317,31.36,renteed01,Edgar,Renteria
79327,20.0,20.374333381652832,41.20066729066613,41.29645050775453,44.007436223925765,19.24,reverbe01,Ben,Revere
79334,12.0,8.107486724853516,28.188928285271494,26.758451676186084,28.370671014986343,11.18,reverda01,Dave,Revering
79335,18.0,15.924774169921875,41.89789038734163,41.21847709703943,40.41264818985845,20.18,reverda01,Dave,Revering
79416,16.0,21.302956581115723,39.69255896645687,41.81582569146715,43.83617636393584,23.59,reyesjo01,Jose,Reyes
79446,3.0,5.9715471267700195,11.40855500687104,11.444158187478852,13.844826112625256,3.95,reynoal01,Allie,Reynolds
79487,44.0,39.83908557891846,69.68030619335354,68.77134468967046,77.82798880959794,35.51,reynoca01,Carl,Reynolds
79505,14.0,11.329657554626465,31.06300080753617,29.016877439673898,25.33449112267609,11.34,reynocr01,Craig,Reynolds
79523,11.0,15.959477424621582,27.69484985050172,27.970208802158872,33.549310901433806,18.24,reynoha01,Harold,Reynolds
79560,19.0,21.450060844421387,44.005292724354625,43.94887998371372,47.01903460919302,24.21,reynorj01,R. J.,Reynolds
79589,13.0,12.228848457336426,31.052310365026965,28.14647160661898,27.280447503478438,11.61,reynoto01,Tommie,Reynolds
79636,1.0,8.516751289367676,9.217459111480686,11.627427611644258,12.688689644909118,5.41,rhoadbo01,Bob,Rhoads
79670,7.0,4.0001983642578125,7.807825427292542,6.904479840707069,14.486590049350077,4.79,rhodedu01,Dusty,Rhodes
79703,0.0,6.878425598144531,9.632966994393652,10.628812556786102,11.654437325603599,2.44,rhoderi01,Rick,Rhoden
79716,10.0,13.166508674621582,20.400524176610944,20.074064587444152,19.323162760073124,6.73,rhyneha01,Hal,Rhyne
79749,11.0,11.397817611694336,30.774873654841663,31.714891512524908,37.46386397037977,16.64,ricede01,Del,Rice
79760,54.0,49.39409351348877,80.9329677257454,80.0180644996752,86.19930178456482,44.04,riceha01,Harry,Rice
79768,5.0,3.448399543762207,11.739026405744283,12.039527496099247,11.849159211856573,3.21,riceha02,Hal,Rice
79769,9.0,3.137653350830078,19.280553263809363,17.842289756847325,22.43910919175809,7.93,riceha02,Hal,Rice
79785,28.0,26.209190368652344,60.51761884540815,55.822226799521744,52.91176229101562,25.75,riceji01,Jim,Rice
79808,33.0,35.3378963470459,69.67523227880332,67.0361939813848,59.329534369118335,40.95,ricesa01,Sam,Rice
79826,42.0,52.03911113739014,104.99873016915711,92.82899702992407,94.66422956473359,48.85,richabo01,Bobby,Richardson
79878,4.0,7.868825912475586,19.85459510473433,20.165047329273538,22.615872224834256,9.11,richage01,Gene,Richards
79940,11.0,14.0613431930542,28.987182018329683,26.592223040763706,31.8297245268974,18.27,richapa01,Paul,Richards
79952,21.0,18.177522659301758,29.117514297713537,28.226867320479247,25.72937261852624,11.29,richbla01,Lance,Richbourg
80183,13.0,18.58876609802246,32.54507142174896,34.15966990022199,37.52143617651889,19.4,rigneto01,Topper,Rigney
80210,20.0,17.6595401763916,39.23960086551446,43.195879771018866,45.42374724740589,23.01,rileser01,Ernie,Riles
80264,7.0,8.020877838134766,7.206277935369453,8.7631620596405,11.973925694703073,3.88,ringji01,Jimmy,Ring
80292,32.0,40.74651908874512,83.05166165434935,83.27897781025922,79.50481422913901,40.99,riosal01,Alex,Rios
80299,11.0,8.876070022583008,24.80125913043365,24.97505750153718,23.758510517759994,11.11,riosar01,Armando,Rios
80316,5.0,9.946698188781738,14.353814699815313,15.6380001986428,20.13995713891506,5.9,ripkebi01,Billy,Ripken
80337,68.0,58.709900856018066,132.60583073905633,131.9373621203265,120.13199867684386,62.18,ripkeca01,Cal,Ripken
80356,15.0,14.392460823059082,19.840100340158834,21.127384436188443,20.610140656084155,10.5,ripplji01,Jimmy,Ripple
80393,3.0,9.096698760986328,10.186288495490842,11.483466793055864,12.28447289195881,5.35,ritchcl01,Claude,Ritchey
80423,2.0,10.003098487854004,13.20986707677552,15.167377129365466,16.127030873435807,5.86,rittele01,Lew,Ritter
80445,20.0,16.806836128234863,38.96030152185225,38.79504940704279,37.56033641711094,16.97,rivaslu01,Luis,Rivas
80478,10.0,12.830970764160156,28.64769033568925,27.697483962441723,32.477236588057565,13.37,riverji01,Jim,Rivera
80491,47.0,41.014047622680664,84.2717069315677,89.62313095870914,80.5224522531266,46.07,riverju01,Juan,Rivera
80502,7.0,9.556931495666504,15.969560994996389,15.967681912976555,19.14360751559584,8.2,riverlu01,Luis,Rivera
80539,33.0,26.42539882659912,55.84152477802088,53.062800784912724,43.66363719884211,22.16,rivermi01,Mickey,Rivers
80560,11.0,8.235565185546875,26.178665981064068,28.02924059252692,31.225919452265973,12.4,riverre01,Rene,Rivera
80571,4.0,0.08646774291992188,15.309382583484176,15.989560148709408,17.449221251907076,5.95,riverru01,Ruben,Rivera
80620,27.0,24.88098907470703,51.49323726881637,54.78843033933737,47.07141145646901,22.26,rizzojo01,Johnny,Rizzo
80635,6.0,9.018770217895508,8.163770857280696,10.420906216641427,13.874303065146062,5.21,rizzuph01,Phil,Rizzuto
80705,9.0,10.209303855895996,17.22333249924482,18.93967449699076,24.118216228726542,9.03,roberbi01,Bip,Roberts
80706,15.0,17.593278884887695,31.950358226473597,32.885248233660974,38.076928839693075,16.19,roberbi01,Bip,Roberts
80731,21.0,32.15015411376953,59.61311322276239,63.92675933909372,64.4109066013242,33.78,roberbr01,Brian,Roberts
80757,3.0,12.417165756225586,14.133301689599058,14.914765345902694,19.06216150221078,6.9,roberda01,Dave,Robertson
80788,2.0,3.52510929107666,7.0880383511711855,8.640697687574125,10.835103513180222,2.52,roberda06,Dave,Roberts
80799,9.0,7.182217597961426,19.23533068319292,19.674735718459473,22.656556568252306,10.29,roberda07,Dave,Roberts
80831,7.0,10.137097358703613,11.15945887706308,11.930358761692272,12.870646374905292,4.32,roberge01,Gene,Robertson
80863,3.0,4.971135139465332,10.686872140420114,10.691972301039456,14.483319605941404,3.92,roberle01,Leon,Roberts
80931,5.0,2.48012638092041,13.898798935591216,13.07449584349682,18.086895872138548,8.72,robersh01,Sherry,Robertson
80960,7.0,5.051028251647949,25.71387022243548,24.335366718918735,22.179136795800304,8.46,robinaa01,Aaron,Robinson
80961,9.0,6.193061828613281,21.90040327362165,21.103332147908333,22.9827674290803,10.58,robinaa01,Aaron,Robinson
81002,4.0,4.935491561889648,14.908198044514162,15.801263183912688,16.469283227147642,4.06,robinbr01,Brooks,Robinson
81075,2.0,-1.257547378540039,4.6618086700920465,6.074751309215067,8.608546117400945,1.54,robinfl01,Floyd,Robinson
81076,14.0,8.671788215637207,22.57169153566311,21.246828023315423,23.58724894584648,10.07,robinfl01,Floyd,Robinson
81099,10.0,10.067960739135742,25.395016352589906,23.39126167242126,25.357088985159095,9.55,robinfr02,Frank,Robinson
81122,43.0,48.42627143859863,105.49436221577969,93.13732902757481,98.85791762397591,48.57,robinja02,Jackie,Robinson
81172,2.0,-1.4865913391113281,10.12274578938407,12.261891017419337,12.54748689082972,3.37,robinsh01,Shane,Robinson
81193,57.0,36.4688777923584,72.94667498618185,75.44670447434115,66.42902305864618,38.54,robinwi01,Wilbert,Robinson
81265,4.0,5.827588081359863,21.330245046017303,19.3365858729021,25.514168154682512,10.89,rodgean01,Andre,Rodgers
81327,31.0,26.44890022277832,66.44593763902185,68.85269477113286,54.49659388201552,28.28,rodrial01,Alex,Rodriguez
81348,2.0,4.188348770141602,10.45262687313123,11.125429567542128,9.498865063771731,2.66,rodriau01,Aurelio,Rodriguez
81349,1.0,-1.9580259323120117,11.916470037775298,11.604554537333378,13.556641088577987,3.39,rodriau01,Aurelio,Rodriguez
81379,9.0,5.228813171386719,16.554511999125424,16.608828366996804,17.48680526879845,6.7,rodriel01,Ellie,Rodriguez
81444,3.0,-5.896916389465332,7.201154778942719,8.479896689021633,7.417569156240358,1.38,rodrihe02,Henry,Rodriguez
81476,19.0,13.520191192626953,25.034400402572544,27.82670718525722,30.977421953440363,13.75,rodriiv01,Ivan,Rodriguez
81495,14.0,11.303046226501465,26.071464867446394,28.543193246293427,31.096675243302734,15.85,rodrilu01,Luis,Rodriguez
81611,7.0,10.700772285461426,22.327122816142634,21.813724410325925,22.923147134776485,10.76,roeniga01,Gary,Roenicke
81654,11.0,15.685550689697266,23.78225935025833,24.169380700512853,23.95150909644,6.84,roettwa01,Wally,Roettger
81670,3.0,6.443936347961426,8.787645389035184,11.082532720750493,12.135926971538588,3.29,rogelbi01,Billy,Rogell
81811,10.0,15.796936988830566,30.038253046999795,28.275265860670196,32.29214564510465,13.08,rojasco01,Cookie,Rojas
81872,39.0,38.82788276672363,76.80887044470234,80.2158275485385,75.68739175870421,37.3,rolensc01,Scott,Rolen
81882,25.0,32.21335792541504,73.84839518877851,75.46216645036571,57.06069746797554,28.45,rolfere01,Red,Rolfe
81903,8.0,13.479761123657227,28.980549043234934,30.538771543818264,32.76782022984984,14.88,rolliji01,Jimmy,Rollins
81917,4.0,4.425889015197754,14.437057864980599,14.52834540626997,16.37374345559459,5.52,rolliri01,Rich,Rollins
81944,2.0,-1.0671873092651367,7.889077220914299,8.560911419354053,11.447723824081816,3.55,romanjo01,John,Romano
81972,4.0,8.53656005859375,16.20920410288563,16.217924201321186,17.098763438706605,6.26,romered01,Ed,Romero
82022,2.0,4.802250862121582,16.024141209844455,15.694339309767138,19.197183774430513,6.8,rominan01,Andrew,Romine
82036,7.0,2.550021171569824,12.266829189403332,12.757314001624568,14.061062333444003,4.42,rominke01,Kevin,Romine
82218,13.0,14.589754104614258,32.049697787131834,31.650836659098292,28.187402094657227,15.89,rosarbu01,Buddy,Rosar
82256,6.0,7.43572998046875,19.97998326426584,19.84957739262967,22.388328214637077,9.82,rosebjo01,John,Roseboro
82287,7.0,9.99158763885498,19.688801336924065,19.510001127988957,21.78971374100412,7.97,roselda01,Dave,Rosello
82310,61.0,62.89633369445801,152.0838622531515,132.89065207532738,134.12619309064505,67.69,rosenal01,Al,Rosen
82320,30.0,38.25529861450195,83.8950308122874,81.20160545674742,73.38027631433074,38.1,rosengo01,Goody,Rosen
82331,5.0,9.246445655822754,18.1441383516743,18.52540753215929,19.759002277242832,7.9,rosenla01,Larry,Rosenthal
82374,25.0,16.7534761428833,30.47569994271263,30.25106976420701,31.997187231116868,18.61,rosepe01,Pete,Rose
82408,26.0,23.104830741882324,51.29479947372474,54.26305570850419,48.969419363074856,23.19,rossch01,Chet,Ross
82447,32.0,26.70709228515625,69.04454179662841,72.27517179106906,66.9987662600439,32.7,rossda01,David,Ross
82455,14.0,19.710408210754395,37.25550151911611,38.78398333306393,37.5072907077503,17.71,rossdo01,Don,Ross
82520,10.0,24.166264533996582,43.905126561859106,42.910727941232764,44.881248866948,22.26,rothbr01,Braggo,Roth
82529,3.0,9.831486701965332,9.171457519700226,11.36724751993831,14.588029460481174,5.1,rothfr01,Frank,Roth
82545,21.0,24.454957008361816,47.263572984428265,46.177329880808486,42.85440637661232,22.09,rothrja01,Jack,Rothrock
82575,41.0,33.380417823791504,58.630518706429775,57.9054209915639,50.29724647942021,29.43,roushed01,Edd,Roush
82587,21.0,30.57741641998291,52.83592137780775,58.3944633257938,63.53176568180657,30.94,rowanaa01,Aaron,Rowand
82631,22.0,24.46845531463623,48.06770878258686,45.261649476992176,43.74158513468246,21.45,rowelba01,Bama,Rowell
82701,1.0,6.586618423461914,15.09727950384012,14.761030606843462,15.206522985865444,5.4,roystje01,Jerry,Royster
82729,12.0,11.629295349121094,35.20153400417236,39.17443552395975,34.39988902791461,15.57,ruary01,Ryan,Rua
82757,13.0,20.152376174926758,36.07546278904071,35.77971268593226,35.5753214698923,17.86,ruckejo01,Johnny,Rucker
82784,18.0,20.659414291381836,52.50400662844347,47.57026332567267,41.159914027818374,20.0,rudijo01,Joe,Rudi
82841,7.0,10.936112403869629,17.068949761215016,16.458624304253057,17.413906635563688,7.55,ruelmu01,Muddy,Ruel
82855,1.0,2.283492088317871,6.607559258230889,7.952638407408813,10.022685731897973,2.07,rueteki01,Kirk,Rueter
82868,10.0,12.167320251464844,18.845598867845517,19.305264367077818,21.439879830744495,7.99,ruethdu01,Dutch,Ruether
82961,11.0,12.240206718444824,30.079274680500028,31.631314935516045,36.29330318828863,16.75,ruizca01,Carlos,Ruiz
83010,3.0,4.546652793884277,11.78704858355021,11.517259205169736,14.445626379567372,4.72,runnepe01,Pete,Runnels
83126,18.0,21.914493560791016,37.49110174884503,37.18912593146187,38.06210073730761,20.88,russebi01,Bill,Russell
83207,58.0,51.57718753814697,103.31288546588328,103.38413323870043,92.33232842487332,51.99,russere01,Reb,Russell
83213,3.0,5.652779579162598,15.805727824294117,16.35393024787933,17.366689006978888,5.28,russeri01,Rip,Russell
83247,12.0,11.008170127868652,34.25832870238037,33.83827976973882,37.70870660098403,13.0,ruthba01,Babe,Ruth
83271,9.0,4.21435546875,15.39838284883842,15.189700818838517,18.617061067502178,7.69,rutlejo01,Josh,Rutledge
83367,46.0,54.36348056793213,113.96093979903964,115.92112238247603,96.40532968594884,60.38,ryanji01,Jimmy,Ryan
83540,16.0,16.362576484680176,37.06204171330521,35.59776608858259,38.62909798001121,15.45,saboch01,Chris,Sabo
83622,18.0,14.920252799987793,40.993985517974195,40.933481005461836,39.95633298824274,21.33,saenzol01,Olmedo,Saenz
83643,17.0,19.017619132995605,31.528379720479577,35.95444184038315,32.407278960313,21.42,saiervi01,Vic,Saier
83703,7.0,1.0363616943359375,10.44071386255061,13.410773983457005,11.278005185180746,2.62,salasma01,Mark,Salas
83709,1.0,6.941113471984863,12.382753798737689,13.172448142007354,15.781675129530434,5.1,salazan01,Angel,Salazar
83732,25.0,28.3065767288208,64.75955796921482,60.81366143426224,54.62129927985316,25.13,salazlu01,Luis,Salazar
83776,0.0,15.245416641235352,17.417344272557767,15.763457858105475,18.310256713551748,6.18,sallesl01,Slim,Sallee
83801,27.0,29.676051139831543,69.44940307782451,69.59898252799405,69.28139242046947,31.76,salmoti01,Tim,Salmon
83823,10.0,19.51824951171875,29.961486482522666,29.200619042593637,31.473404342712506,12.67,saltzja01,Jack,Saltzgaver
83835,3.0,8.183706283569336,10.335794807317054,10.44210904612838,15.752254964018498,4.7,salvoma01,Manny,Salvo
83882,14.0,26.432738304138184,62.17880821311109,58.06980977335638,51.99873203963647,26.14,samplbi01,Billy,Sample
83916,2.0,1.2093191146850586,4.341753042670579,8.726872421078419,16.0576761092494,6.16,samueju01,Juan,Samuel
83945,13.0,19.420300483703613,34.40694185818073,36.21804668344017,42.21494964275842,16.91,sanchal03,Alex,Sanchez
84002,24.0,26.343846321105957,47.24800197982895,51.22722932458043,49.770547887033516,22.04,sanchfr01,Freddy,Sanchez
84010,33.0,32.45761775970459,64.2851227882918,68.6461858855661,67.1421594761292,35.26,sanchga01,Gaby,Sanchez
84022,25.0,16.25984477996826,43.34378463644508,49.051972048846515,40.64313645663201,20.3,sanchhe01,Hector,Sanchez
84072,2.0,8.18391227722168,10.152013210926938,11.895768329649112,15.3214225311525,3.62,sanchre01,Rey,Sanchez
84098,64.0,51.79061508178711,122.08236368683558,116.47433311186012,106.25212119691922,56.21,sandbry01,Ryne,Sandberg
84120,4.0,2.5202341079711914,13.26400778914406,14.300063794099017,15.212870839467257,5.91,sandede02,Deion,Sanders
84160,11.0,12.039889335632324,25.6678748921917,24.678927117617512,34.79969264436168,13.42,sandere02,Reggie,Sanders
84201,38.0,42.650075912475586,67.2138805073007,69.42993700761598,77.45097405693893,44.3,sandhe01,Heinie,Sand
84279,2.0,8.307072639465332,12.591420753926371,12.834474352694812,16.12321512944768,4.78,sanguma01,Manny,Sanguillen
84337,8.0,2.6404151916503906,13.625858143150069,14.442106724508658,19.249538345389613,7.66,santafp01,F. P.,Santangelo
84429,17.0,16.976954460144043,32.99974095872624,33.93851672325171,35.75285116039468,18.14,santira01,Ramon,Santiago
84470,41.0,34.47647762298584,84.38085594036099,74.97214643564945,71.66830598687903,35.57,santoro01,Ron,Santo
84519,23.0,28.275712966918945,62.3483718433365,55.15235098108419,55.93251771304984,25.82,sarnibi01,Bill,Sarni
84520,22.0,22.96374797821045,52.92158996720099,48.43918072025569,49.4457139818045,21.24,sarnibi01,Bill,Sarni
84550,13.0,19.297389030456543,46.4551765957852,39.83641726490352,42.473821739563164,18.96,satrito01,Tom,Satriano
84612,20.0,18.287832260131836,45.42267496473973,47.72928605052571,41.73886906615252,19.9,saundmi01,Michael,Saunders
84677,14.0,11.0404691696167,39.09006918042422,37.62892874744725,33.1359926403151,12.47,sawatca01,Carl,Sawatski
84801,6.0,5.997389793395996,15.835742261971184,16.268765363835158,19.87755487963932,7.76,scarsst01,Steve,Scarsone
84812,20.0,14.3414945602417,33.23717680782833,30.954386519327652,30.541222519817666,12.98,schaapa01,Paul,Schaal
84872,5.0,2.8004369735717773,10.747346845952862,10.883770074489476,15.343427415379786,4.85,schafjo02,Jordan,Schafer
84942,2.0,10.06690788269043,11.302620868020558,12.177737834471401,15.671533963332926,6.51,schanwa01,Wally,Schang
85002,14.0,12.488276481628418,31.968396931492613,30.32824080290474,24.25739895149713,10.26,schefbo01,Bob,Scheffing
85039,2.0,4.974710464477539,12.625233990355206,13.476490793162121,14.673370397434809,5.47,scheiri01,Richie,Scheinblum
85114,33.0,28.886728286743164,66.55019070379433,69.08184213888589,60.37613476403979,32.61,schiena01,Nate,Schierholtz
85115,4.0,0.5494108200073242,11.556597154416693,12.251080743464655,15.954928135200618,4.82,schiena01,Nate,Schierholtz
85120,9.0,17.217625617980957,41.548836692106995,36.756865608425414,37.558400323918335,16.83,schilch01,Chuck,Schilling
85196,44.0,36.2887077331543,74.12247225032169,74.31462742369457,64.84204954641658,41.75,schmara01,Ray,Schmandt
85205,2.0,12.504379272460938,11.462720470547232,13.35452694737858,17.57823773732725,6.06,schmibo01,Boss,Schmidt
85213,3.0,5.663060188293457,14.463152067263138,14.001179197174515,16.980194078696037,5.34,schmibo02,Bob,Schmidt
85298,28.0,21.798978805541992,55.0324318572004,51.59340914031159,49.448877376946314,27.71,schmimi01,Mike,Schmidt
85309,9.0,14.327485084533691,17.866377110966233,18.859820503607985,19.500909782130357,7.35,schmiwa01,Walter,Schmidt
85333,7.0,8.620020866394043,21.108902759091688,23.161147553568313,25.122800815563977,10.15,schnebr01,Brian,Schneider
85414,1.0,-0.9521217346191406,6.86539748783083,7.732312280398485,10.039622470230118,2.07,schofdi01,Dick,Schofield
85415,6.0,5.714737892150879,17.15878060953548,15.48533475100281,18.494896223799756,6.45,schofdi01,Dick,Schofield
85489,16.0,18.640213012695312,30.20685985269303,32.270906510797104,26.58466803864883,12.4,schreos01,Ossee,Schrecongost
85509,23.0,24.41514301300049,41.310862612029574,45.00354519451681,41.171943867480735,21.66,schripo01,Pop,Schriver
85617,44.0,29.34177303314209,44.27556503366162,52.72913734713448,59.58815407057531,33.09,schulfr01,Frank,Schulte
85628,3.0,2.1541290283203125,5.504399575066618,7.384064973839848,7.871786998853189,1.83,schulfr02,Fred,Schulte
85636,9.0,6.675239562988281,18.048722585461455,18.757065283956287,16.066330947943584,7.78,schulho01,Howie,Schultz
85657,13.0,16.103632926940918,17.384421293410238,17.73873574347183,22.652424933322457,8.51,schuljo03,Joe,Schultz
85658,8.0,17.809207916259766,19.123029723661613,18.599353293584628,25.53707799757968,9.53,schuljo03,Joe,Schultz
85673,9.0,4.129218101501465,9.077188818999783,10.300578720858422,10.779009530485329,2.7,schuljo05,Joe,Schultz
85685,19.0,31.340603828430176,71.45700006092355,66.9618713373545,66.74067888414403,29.21,schulwe02,Wes,Schulmerich
85700,1.0,1.2534961700439453,4.713982151304151,6.57102965964981,6.865932646123483,0.76,schumha02,Hal,Schumacher
85711,21.0,21.722586631774902,39.09692800587564,42.57185426125064,49.720292981872966,27.62,schumsk01,Skip,Schumaker
85792,24.0,27.47843837738037,61.378313612690725,57.32302225199862,50.34793773539201,24.95,sciosmi01,Mike,Scioscia
85833,13.0,20.88295269012451,31.908917276183193,33.200402401063364,34.0407805583557,15.62,scottev01,Everett,Scott
85851,23.0,23.264963150024414,52.043145986053645,46.605985509015284,50.97958432382697,26.83,scottge02,George,Scott
85852,20.0,20.138319969177246,39.769708135636904,38.31771934790038,46.60332332003129,18.46,scottge02,George,Scott
85866,1.0,11.047006607055664,8.778625723130787,10.450538780195501,18.795024308254362,5.77,scottja01,Jack,Scott
85875,0.0,3.380906105041504,5.441147876280894,6.532896869360464,8.0297699290151,1.51,scottji01,Jim,Scott
85890,40.0,34.821699142456055,78.71344546608552,81.86388475950017,73.87610591895371,39.92,scottlu01,Luke,Scott
85953,0.0,0.9464111328125,6.413970310313893,6.724159854957783,11.429904289204845,2.54,scottto01,Tony,Scott
85954,5.0,8.947360038757324,18.044754242306382,17.91501040251453,21.23166499101883,7.31,scottto01,Tony,Scott
86109,5.0,4.945343971252441,9.80761287692776,12.067608225096215,12.25837429682128,4.69,sebriji01,Jimmy,Sebring
86138,16.0,23.541004180908203,54.683004059569285,54.16684394033806,51.66568231898929,22.3,seedsbo01,Bob,Seeds
86254,24.0,25.221540451049805,46.77783078826239,46.816269513490255,48.3649418421139,22.21,seitzke01,Kevin,Seitzer
86268,23.0,19.851784706115723,35.53041143345358,38.56206492346144,34.09003950861507,20.24,selbaki01,Kip,Selbach
86273,5.0,-0.4839439392089844,8.397218338478517,9.940790042479925,9.580869071705578,2.89,selbybi01,Bill,Selby
86298,10.0,8.118022918701172,12.644115800418412,15.375617782775581,17.698581187185347,7.32,selkige01,George,Selkirk
86473,13.0,19.199912071228027,26.59880654575452,27.94850492326332,30.518805106931957,15.87,severha01,Hank,Severeid
86474,4.0,9.67158317565918,6.834781732458328,8.129443442581184,11.74065798920308,3.11,severha01,Hank,Severeid
86511,54.0,41.97916889190674,98.67092547724704,92.58173470756887,72.9735496971231,42.06,seweljo01,Joe,Sewell
86559,6.0,2.210383415222168,11.941566518406066,12.090854992447706,19.637656044431246,7.07,sexsori01,Richie,Sexson
86560,30.0,32.480732917785645,90.85117133033359,88.01272935252305,73.25013305266654,35.69,sexsori01,Richie,Sexson
86579,3.0,12.202138900756836,16.16802357342256,17.432372020508026,17.20674587881844,7.62,seyboso01,Socks,Seybold
86599,10.0,9.20927906036377,11.80213526351142,13.646050653428912,13.964779505309828,6.14,seymocy01,Cy,Seymour
86669,18.0,21.157702445983887,36.11610111759314,36.31610189245281,30.863273585513713,15.64,shankho01,Howie,Shanks
86687,22.0,16.921419143676758,38.2289724725604,34.550479457218024,33.658129465641586,15.99,shannmi01,Mike,Shannon
86704,21.0,17.742424964904785,31.5906692657495,35.361561662041034,30.010484438304736,14.33,shannsp01,Spike,Shannon
86705,12.0,9.953336715698242,14.255695626739552,15.424209528761715,16.10998157064211,8.43,shannsp01,Spike,Shannon
86804,0.0,-2.464531898498535,5.470853004540935,6.653546445241226,6.316996981625351,0.58,shawbo01,Bob,Shaw
86885,11.0,15.464973449707031,25.15935269769574,25.858510811071884,28.63869901403897,12.7,sheafda01,Danny,Sheaffer
86919,8.0,8.68968677520752,11.176058843090349,12.492923792975123,10.061924639903687,3.74,sheanda01,Dave,Shean
86955,7.0,13.653075218200684,16.399920334030213,20.444253162205445,24.02786075461019,12.28,sheckji01,Jimmy,Sheckard
86956,17.0,12.422551155090332,13.293732310043566,18.493097430765676,23.826832754980796,10.35,sheckji01,Jimmy,Sheckard
86984,77.0,36.63862323760986,75.76529763536382,73.23693728341948,59.98640171100539,37.36,sheelea01,Earl,Sheely
86992,22.0,13.439411163330078,36.445105270116095,37.648455352345366,34.529686110724654,15.43,sheetan01,Andy,Sheets
87034,43.0,40.86499881744385,91.573054864846,89.01158862204292,88.98507133808127,41.25,sheffga01,Gary,Sheffield
87048,8.0,10.792119026184082,35.061788063060234,30.921475072702684,27.852267414804277,15.43,shelbjo01,John,Shelby
87132,7.0,10.87193775177002,33.52760442652988,31.889843577456787,31.597303376250302,14.68,sheripa01,Pat,Sheridan
87282,17.0,16.17666530609131,33.51140371086082,34.194735931230184,34.64901214453217,14.74,shiplcr01,Craig,Shipley
87291,30.0,32.592041015625,76.21253721788781,69.46691389099135,56.890478967297895,29.51,shirear01,Art,Shires
